343,Sell Short,3/9/23 14:00, Sell ,@CL,$74.69 ,$0.00 ,1,$429.62 ,0.60%,"$1,650.00 ",94.29%,,$0.19 ,$10.00 
,Buy to Cover,3/10/23 10:00,Exit Short,@CL,$74.24 ,,$450.00 ,"$74,289.66 ",,($100.00),31.43%,25.71%,$0.19 ,$10.00 
344,Sell Short,3/14/23 14:00, Sell ,@CL,$71.33 ,$0.00 ,1,$779.62 ,1.12%,"$2,280.00 ",92.31%,,$0.19 ,$10.00 
,Buy to Cover,3/15/23 0:00,Exit Short,@CL,$70.53 ,,$800.00 ,"$75,069.28 ",,($190.00),40.08%,32.39%,$0.19 ,$10.00 
345,Sell Short,3/17/23 10:00, Sell ,@CL,$65.89 ,$0.00 ,1,"$1,709.62 ",2.63%,"$3,430.00 ",87.72%,,$0.19 ,$10.00 
,Buy to Cover,3/20/23 9:00,Exit Short,@CL,$64.16 ,,"$1,730.00 ","$76,778.90 ",,($480.00),56.52%,44.25%,$0.19 ,$10.00 
346,Sell Short,4/11/23 8:00, Sell ,@CL,$77.72 ,$0.00 ,1,($540.38),-0.67%,$250.00 ,32.47%,,$0.19 ,$10.00 
,Buy to Cover,4/11/23 10:00,Stop Loss,@CL,$78.24 ,,($520.00),"$76,238.52 ",,($520.00),0.00%,-67.53%,$0.19 ,$10.00 
347,Sell Short,4/17/23 6:00, Sell ,@CL,$79.97 ,$0.00 ,1,($390.38),-0.46%,$20.00 ,5.13%,,$0.19 ,$10.00 
,Buy to Cover,4/17/23 6:00,Stop Loss,@CL,$80.34 ,,($370.00),"$75,848.14 ",,($370.00),0.00%,-94.87%,$0.19 ,$10.00 
348,Sell Short,4/28/23 11:00, Sell ,@CL,$72.71 ,$0.00 ,1,($720.38),-0.96%,$30.00 ,4.11%,,$0.19 ,$10.00 
,Buy to Cover,4/28/23 11:00,Stop Loss,@CL,$73.41 ,,($700.00),"$75,127.76 ",,($700.00),0.00%,-95.89%,$0.19 ,$10.00 
349,Sell Short,5/11/23 9:00, Sell ,@CL,$70.38 ,$0.00 ,1,"$1,169.62 ",1.69%,"$2,140.00 ",85.94%,,$0.19 ,$10.00 
,Buy to Cover,5/12/23 8:00,Exit Short,@CL,$69.19 ,,"$1,190.00 ","$76,297.38 ",,($350.00),61.85%,47.79%,$0.19 ,$10.00 
350,Buy,6/21/23 11:00, Buy ,@CL,$69.80 ,$0.00 ,1,$99.62 ,0.17%,$770.00 ,68.75%,,$0.19 ,$10.00 
,Sell,6/22/23 6:00,Exit Long,@CL,$69.92 ,,$120.00 ,"$76,397.00 ",,($350.00),41.96%,10.71%,$0.19 ,$10.00 
351,Buy,6/30/23 10:00, Buy ,@CL,$68.41 ,$0.00 ,1,($200.38),-0.26%,"$1,210.00 ",65.76%,,$0.19 ,$10.00 
,Sell,7/3/23 11:00,Exit Long,@CL,$68.23 ,,($180.00),"$76,196.62 ",,($630.00),24.46%,-9.78%,$0.19 ,$10.00 
352,Buy,7/7/23 11:00, Buy ,@CL,$70.46 ,$0.00 ,1,$499.62 ,0.74%,"$1,390.00 ",92.67%,,$0.19 ,$10.00 
,Sell,7/10/23 5:00,Exit Long,@CL,$70.98 ,,$520.00 ,"$76,696.24 ",,($110.00),42.00%,34.67%,$0.19 ,$10.00 
353,Buy,7/11/23 11:00, Buy ,@CL,$71.73 ,$0.00 ,1,"$1,629.62 ",2.30%,"$2,280.00 ",97.85%,,$0.19 ,$10.00 
,Sell,7/13/23 10:00,Exit Long,@CL,$73.38 ,,"$1,650.00 ","$78,325.86 ",,($50.00),72.96%,70.82%,$0.19 ,$10.00 
354,Buy,7/24/23 6:00, Buy ,@CL,$74.96 ,$0.00 ,1,"$1,509.62 ",2.04%,"$2,240.00 ",90.32%,,$0.19 ,$10.00 
,Sell,7/25/23 6:00,Exit Long,@CL,$76.49 ,,"$1,530.00 ","$79,835.48 ",,($240.00),71.37%,61.69%,$0.19 ,$10.00 
355,Buy,7/28/23 10:00, Buy ,@CL,$78.09 ,$0.00 ,1,($360.38),-0.44%,$20.00 ,5.56%,,$0.19 ,$10.00 
,Sell,7/28/23 10:00,Stop Loss,@CL,$77.75 ,,($340.00),"$79,475.10 ",,($340.00),0.00%,-94.44%,$0.19 ,$10.00 
356,Buy,7/28/23 16:00, Buy ,@CL,$78.29 ,$0.00 ,1,$879.62 ,1.15%,"$1,630.00 ",87.17%,,$0.19 ,$10.00 
,Sell,8/1/23 5:00,Exit Long,@CL,$79.19 ,,$900.00 ,"$80,354.72 ",,($240.00),60.96%,48.13%,$0.19 ,$10.00 
357,Sell Short,8/15/23 7:00, Sell ,@CL,$79.77 ,$0.00 ,1,$539.62 ,0.70%,"$1,450.00 ",86.83%,,$0.19 ,$10.00 
,Buy to Cover,8/16/23 9:00,Exit Short,@CL,$79.21 ,,$560.00 ,"$80,894.34 ",,($220.00),46.71%,33.53%,$0.19 ,$10.00 
358,Buy,8/25/23 16:00, Buy ,@CL,$78.43 ,$0.00 ,1,($50.38),-0.04%,$850.00 ,67.46%,,$0.19 ,$10.00 
,Sell,8/28/23 14:00,Exit Long,@CL,$78.40 ,,($30.00),"$80,843.96 ",,($410.00),30.16%,-2.38%,$0.19 ,$10.00 
359,Buy,8/29/23 6:00, Buy ,@CL,$78.84 ,$0.00 ,1,($410.38),-0.49%,$400.00 ,50.63%,,$0.19 ,$10.00 
,Sell,8/29/23 10:00,Stop Loss,@CL,$78.45 ,,($390.00),"$80,433.58 ",,($390.00),0.00%,-49.37%,$0.19 ,$10.00 
360,Buy,9/6/23 13:00, Buy ,@CL,$85.55 ,$0.00 ,1,$29.62 ,0.06%,$940.00 ,89.52%,,$0.19 ,$10.00 
,Sell,9/7/23 2:00,Exit Long,@CL,$85.60 ,,$50.00 ,"$80,463.20 ",,($110.00),15.24%,4.76%,$0.19 ,$10.00 
361,Buy,9/11/23 10:00, Buy ,@CL,$85.59 ,$0.00 ,1,"$1,579.62 ",1.87%,"$2,460.00 ",91.11%,,$0.19 ,$10.00 
,Sell,9/13/23 11:00,Exit Long,@CL,$87.19 ,,"$1,600.00 ","$82,042.82 ",,($240.00),68.15%,59.26%,$0.19 ,$10.00 
362,Buy,10/10/23 6:00, Buy ,@CL,$85.71 ,$0.00 ,1,($700.38),-0.79%,$20.00 ,2.86%,,$0.19 ,$10.00 
,Sell,10/10/23 7:00,Stop Loss,@CL,$85.03 ,,($680.00),"$81,342.44 ",,($680.00),0.00%,-97.14%,$0.19 ,$10.00 
363,Buy,10/17/23 19:00, Buy ,@CL,$86.79 ,$0.00 ,1,$869.62 ,1.03%,"$2,160.00 ",94.74%,,$0.19 ,$10.00 
,Sell,10/18/23 9:00,Exit Long,@CL,$87.68 ,,$890.00 ,"$82,212.06 ",,($120.00),44.30%,39.04%,$0.19 ,$10.00 
364,Sell Short,10/31/23 14:00, Sell ,@CL,$82.49 ,$0.00 ,1,$99.62 ,0.15%,"$1,370.00 ",98.56%,,$0.19 ,$10.00 
,Buy to Cover,11/1/23 7:00,Exit Short,@CL,$82.37 ,,$120.00 ,"$82,311.68 ",,($20.00),10.07%,8.63%,$0.19 ,$10.00 
365,Sell Short,11/9/23 16:00, Sell ,@CL,$75.83 ,$0.00 ,1,($760.38),-0.98%,$140.00 ,15.91%,,$0.19 ,$10.00 
,Buy to Cover,11/10/23 0:00,Stop Loss,@CL,$76.57 ,,($740.00),"$81,551.30 ",,($740.00),0.00%,-84.09%,$0.19 ,$10.00 
366,Sell Short,11/24/23 10:00, Sell ,@CL,$76.38 ,$0.00 ,1,($430.38),-0.54%,$130.00 ,24.07%,,$0.19 ,$10.00 
,Buy to Cover,11/24/23 10:00,Stop Loss,@CL,$76.79 ,,($410.00),"$81,120.92 ",,($410.00),0.00%,-75.93%,$0.19 ,$10.00 
367,Buy,11/24/23 12:00, Buy ,@CL,$77.29 ,$0.00 ,1,($620.38),-0.78%,$50.00 ,7.69%,,$0.19 ,$10.00 
,Sell,11/24/23 12:00,Stop Loss,@CL,$76.69 ,,($600.00),"$80,500.54 ",,($600.00),0.00%,-92.31%,$0.19 ,$10.00 
368,Sell Short,12/5/23 8:00, Sell ,@CL,$73.21 ,$0.00 ,1,($650.38),-0.86%,$790.00 ,55.63%,,$0.19 ,$10.00 
,Buy to Cover,12/5/23 10:00,Stop Loss,@CL,$73.84 ,,($630.00),"$79,850.16 ",,($630.00),0.00%,-44.37%,$0.19 ,$10.00 
369,Sell Short,12/5/23 14:00, Sell ,@CL,$73.10 ,$0.00 ,1,"$2,869.62 ",3.95%,"$3,740.00 ",99.20%,,$0.19 ,$10.00 
,Buy to Cover,12/7/23 4:00,Exit Short,@CL,$70.21 ,,"$2,890.00 ","$82,719.78 ",,($30.00),77.45%,76.66%,$0.19 ,$10.00 
370,Buy,12/18/23 8:00, Buy ,@CL,$72.40 ,$0.00 ,1,$549.62 ,0.79%,"$2,130.00 ",85.54%,,$0.19 ,$10.00 
,Sell,12/18/23 15:00,Exit Long,@CL,$72.97 ,,$570.00 ,"$83,269.40 ",,($360.00),37.35%,22.89%,$0.19 ,$10.00 
371,Sell Short,1/16/24 17:00, Sell ,@CL,$71.80 ,$0.00 ,1,$189.62 ,0.29%,"$1,380.00 ",89.03%,,$0.19 ,$10.00 
,Buy to Cover,1/17/24 12:00,Exit Short,@CL,$71.59 ,,$210.00 ,"$83,459.02 ",,($170.00),24.52%,13.55%,$0.19 ,$10.00 
372,Buy,1/24/24 10:00, Buy ,@CL,$75.06 ,$0.00 ,1,($180.38),-0.21%,$770.00 ,57.46%,,$0.19 ,$10.00 
,Sell,1/24/24 15:00,Exit Long,@CL,$74.90 ,,($160.00),"$83,278.64 ",,($570.00),30.60%,-11.94%,$0.19 ,$10.00 
373,Buy,2/7/24 6:00, Buy ,@CL,$73.86 ,$0.00 ,1,($420.38),-0.54%,$360.00 ,47.37%,,$0.19 ,$10.00 
,Sell,2/7/24 11:00,Stop Loss,@CL,$73.46 ,,($400.00),"$82,858.26 ",,($400.00),0.00%,-52.63%,$0.19 ,$10.00 
